ID	Name	InChIKey	SMILES
DB04572	Thiotepa	FOCVUCIESVLUNU-UHFFFAOYSA-N	S=P(N1CC1)(N1CC1)N1CC1
DB04573	Estriol	PROQIPRRNZUXQM-ZXXIGWHRSA-N	[H][C@@]12C[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
DB04574	Estrone sulfate	JKKFKPJIXZFSSB-CBZIJGRNSA-N	[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OS(O)(=O)=O)C=C3
DB04575	Quinestrol	PWZUUYSISTUNDW-VAFBSOEGSA-N	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC1CCCC1)C=C3
DB04657	Carboxin	GYSSRZJIHXQEHQ-UHFFFAOYSA-N	CC1=C(SCCO1)C(=O)NC1=CC=CC=C1
DB04703	Hesperidin	QUQPHWDTPGMPEX-QJBIFVCTSA-N	COC1=CC=C(C=C1O)[C@@H]1CC(=O)C2=C(O1)C=C(O[C@@H]1O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)C=C2O
DB04711	Iodipamide	FFINMCNLQNTKLU-UHFFFAOYSA-N	OC(=O)C1=C(I)C(NC(=O)CCCCC(=O)NC2=C(I)C=C(I)C(C(O)=O)=C2I)=C(I)C=C1I
DB04743	Nimesulide	HYWYRSMBCFDLJT-UHFFFAOYSA-N	CS(=O)(=O)NC1=C(OC2=CC=CC=C2)C=C(C=C1)[N+]([O-])=O
DB04794	Bifonazole	OCAPBUJLXMYKEJ-UHFFFAOYSA-N	C1=CN(C=N1)C(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1
DB04816	Dantron	QBPFLULOKWLNNW-UHFFFAOYSA-N	OC1=CC=CC2=C1C(=O)C1=C(C=CC=C1O)C2=O
DB04817	Metamizole	LVWZTYCIRDMTEY-UHFFFAOYSA-N	CN(CS(O)(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1
DB04820	Nialamide	NOIIUHRQUVNIDD-UHFFFAOYSA-N	O=C(CCNNC(=O)C1=CC=NC=C1)NCC1=CC=CC=C1
DB04821	Nomifensine	XXPANQJNYNUNES-UHFFFAOYSA-N	CN1CC(C2=CC=CC=C2)C2=C(C1)C(N)=CC=C2
DB04824	Phenolphthalein	KJFMBFZCATUALV-UHFFFAOYSA-N	OC1=CC=C(C=C1)C1(OC(=O)C2=CC=CC=C12)C1=CC=C(O)C=C1
DB04825	Prenylamine	IFFPICMESYHZPQ-UHFFFAOYSA-N	CC(CC1=CC=CC=C1)NCCC(C1=CC=CC=C1)C1=CC=CC=C1
DB04827	Urethane	JOYRKODLDBILNP-UHFFFAOYSA-N	CCOC(N)=O
DB04832	Zimelidine	OYPPVKRFBIWMSX-SXGWCWSVSA-N	CN(C)C\C=C(\C1=CC=C(Br)C=C1)C1=CC=CN=C1
DB04834	Rapacuronium	HTIKWNNIPGXLGM-YLINKJIISA-N	[H][C@@]12C[C@@H]([C@H](OC(=O)CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)N1CCCCC1)[N+]1(CC=C)CCCCC1
DB04835	Maraviroc	GSNHKUDZZFZSJB-QYOOZWMWSA-N	CC(C)C1=NN=C(C)N1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1
DB04837	Clofedanol	WRCHFMBCVFFYEQ-UHFFFAOYSA-N	CN(C)CCC(O)(C1=CC=CC=C1)C1=CC=CC=C1Cl
DB04838	Cyclandelate	WZHCOOQXZCIUNC-UHFFFAOYSA-N	CC1CC(CC(C)(C)C1)OC(=O)C(O)C1=CC=CC=C1
DB04839	Cyproterone acetate	UWFYSQMTEOIJJG-FDTZYFLXSA-N	[H][C@@]12C[C@]1([H])[C@@]1(C)C(=CC2=O)C(Cl)=C[C@@]2([H])[C@]3([H])CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)CC[C@]12[H]
DB04840	Debrisoquine	JWPGJSVJDAJRLW-UHFFFAOYSA-N	NC(=N)N1CCC2=CC=CC=C2C1
DB04841	Flunarizine	SMANXXCATUTDDT-QPJJXVBHSA-N	FC1=CC=C(C=C1)C(N1CCN(C\C=C\C2=CC=CC=C2)CC1)C1=CC=C(F)C=C1
DB04842	Fluspirilene	QOYHHIBFXOOADH-UHFFFAOYSA-N	FC1=CC=C(C=C1)C(CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=C(F)C=C1
DB04843	Mepenzolate	GKNPSSNBBWDAGH-UHFFFAOYSA-N	C[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
DB04844	Tetrabenazine	MKJIEFSOBYUXJB-UHFFFAOYSA-N	COC1=C(OC)C=C2C3CC(=O)C(CC(C)C)CN3CCC2=C1
DB04845	Ixabepilone	FABUFPQFXZVHFB-PVYNADRNSA-N	[H][C@]12C[C@H](NC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC[C@@]1(C)O2)C(\C)=C\C1=CSC(C)=N1
DB04846	Celiprolol	JOATXPAWOHTVSZ-UHFFFAOYSA-N	CCN(CC)C(=O)NC1=CC=C(OCC(O)CNC(C)(C)C)C(=C1)C(C)=O
DB04847	Roxadustat	YOZBGTLTNGAVFU-UHFFFAOYSA-N	CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2
DB04854	Febuxostat	BQSJTQLCZDPROO-UHFFFAOYSA-N	CC(C)COC1=C(C=C(C=C1)C1=NC(C)=C(S1)C(O)=O)C#N
DB04855	Dronedarone	ZQTNQVWKHCQYLQ-UHFFFAOYSA-N	CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=C1C=C(NS(C)(=O)=O)C=C2
DB04861	Nebivolol	KOHIRBRYDXPAMZ-UHFFFAOYSA-N	OC(CNCC(O)C1CCC2=C(O1)C=CC(F)=C2)C1CCC2=C(O1)C=CC(F)=C2
DB04864	Huperzine A	ZRJBHWIHUMBLCN-YQEJDHNASA-N	[H][C@@]12CC3=C(C=CC(=O)N3)[C@@](N)(CC(C)=C1)\C2=C\C
DB04865	Omacetaxine mepesuccinate	HYFHYPWGAURHIV-JFIAXGOJSA-N	[H][C@@]1(OC(=O)[C@@](O)(CCCC(C)(C)O)CC(=O)OC)C(OC)=C[C@]23CCCN2CCC2=CC4=C(OCO4)C=C2[C@]13[H]
DB04868	Nilotinib	HHZIURLSWUIHRB-UHFFFAOYSA-N	CC1=CN(C=N1)C1=CC(NC(=O)C2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)=CC(=C1)C(F)(F)F
DB04871	Lorcaserin	XTTZERNUQAFMOF-QMMMGPOBSA-N	C[C@H]1CNCCC2=CC=C(Cl)C=C12
DB04876	Vildagliptin	SYOKIDBDQMKNDQ-XWTIBIIYSA-N	OC12CC3CC(C1)CC(C3)(C2)NCC(=O)N1CCC[C@H]1C#N
DB04880	Enoximone	ZJKNESGOIKRXQY-UHFFFAOYSA-N	CSC1=CC=C(C=C1)C(=O)C1=C(C)NC(=O)N1
DB04890	Bepotastine	YWGDOWXRIALTES-UHFFFAOYSA-N	OC(=O)CCCN1CCC(CC1)OC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1
DB04896	Milnacipran	GJJFMKBJSRMPLA-UHFFFAOYSA-N	CCN(CC)C(=O)C1(CC1CN)C1=CC=CC=C1
DB04898	Ximelagatran	ZXIBCJHYVWYIKI-PZJWPPBQSA-N	CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCC1=CC=C(C=C1)C(\N)=N\O)C1CCCCC1
DB04908	Flibanserin	PPRRDFIXUUSXRA-UHFFFAOYSA-N	FC(F)(F)C1=CC(=CC=C1)N1CCN(CCN2C(=O)NC3=CC=CC=C23)CC1
DB04911	Oritavancin	VHFGEBVPHAGQPI-LXKZPTCJSA-N	CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@H]4C[C@](C)(NCC5=CC=C(C=C5)C5=CC=C(Cl)C=C5)[C@@H](O)[C@H](C)O4)C4=CC(=C3)[C@@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N[C@@H]1C3=CC(=C(O)C=C3)C3=C(O)C=C(O)C=C3[C@H](NC(=O)[C@@H](NC1=O)[C@H](O[C@H]1C[C@](C)(N)[C@@H](O)[C@H](C)O1)C1=CC(Cl)=C(O4)C=C1)C(O)=O)C(Cl)=C2
DB04920	Clevidipine	KPBZROQVTHLCDU-UHFFFAOYSA-N	CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(Cl)=C1Cl)C(=O)OC
DB04930	Permethrin	RLLPVAHGXHCWKJ-UHFFFAOYSA-N	CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC1=CC(OC2=CC=CC=C2)=CC=C1
DB04931	Afamelanotide	UAHFGYDRQSXQEB-LEBBXHLNSA-N	CCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(N)=O
DB04938	Ospemifene	LUMKNAVTFCDUIE-VHXPQNKSSA-N	OCCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1
DB04946	Iloperidone	XMXHEBAFVSFQEX-UHFFFAOYSA-N	COC1=C(OCCCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C=CC(=C1)C(C)=O
DB04948	Lofexidine	KSMAGQUYOIHWFS-UHFFFAOYSA-N	CC(OC1=C(Cl)C=CC=C1Cl)C1=NCCN1
DB04951	Pirfenidone	ISWRGOKTTBVCFA-UHFFFAOYSA-N	CC1=CN(C(=O)C=C1)C1=CC=CC=C1
DB04953	Ezogabine	PCOBBVZJEWWZFR-UHFFFAOYSA-N	CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1
DB05013	Ingenol mebutate	VDJHFHXMUKFKET-UXMMOKKRSA-N	[H][C@@]12C[C@@H](C)[C@]34C=C(C)[C@H](OC(=O)C(\C)=C/C)[C@@]3(O)[C@H](O)C(CO)=C[C@@]([H])(C4=O)[C@]1([H])C2(C)C
DB05015	Belinostat	NCNRHFGMJRPRSK-MDZDMXLPSA-N	ONC(=O)\C=C\C1=CC=CC(=C1)S(=O)(=O)NC1=CC=CC=C1
DB05016	Ataluren	OOUGLTULBSNHNF-UHFFFAOYSA-N	OC(=O)C1=CC=CC(=C1)C1=NOC(=N1)C1=CC=CC=C1F
DB05018	Migalastat	LXBIFEVIBLOUGU-DPYQTVNSSA-N	OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O
DB05039	Indacaterol	QZZUEBNBZAPZLX-QFIPXVFZSA-N	CCC1=C(CC)C=C2CC(CC2=C1)NC[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1
DB05057	Erdosteine	QGFORSXNKQLDNO-UHFFFAOYSA-N	OC(=O)CSCC(=O)NC1CCSC1=O
DB05109	Trabectedin	PKVRCIRHQMSYJX-AIFWHQITSA-N	[H][C@@]12[C@@H]3SC[C@]4(NCCC5=C4C=C(OC)C(O)=C5)C(=O)OC[C@H](N1[C@@H](O)[C@@H]1CC4=CC(C)=C(OC)C(O)=C4[C@H]2N1C)C1=C2OCOC2=C(C)C(OC(C)=O)=C31
DB05154	Pretomanid	ZLHZLMOSPGACSZ-NSHDSACASA-N	[O-][N+](=O)C1=CN2C[C@@H](COC2=N1)OCC1=CC=C(OC(F)(F)F)C=C1
DB05219	Crisaborole	USZAGAREISWJDP-UHFFFAOYSA-N	OB1OCC2=C1C=CC(OC1=CC=C(C=C1)C#N)=C2
DB05239	Cobimetinib	BSMCAPRUBJMWDF-KRWDZBQOSA-N	OC1(CN(C1)C(=O)C1=C(NC2=C(F)C=C(I)C=C2)C(F)=C(F)C=C1)[C@@H]1CCCCN1
DB05246	Methsuximide	AJXPJJZHWIXJCJ-UHFFFAOYSA-N	CN1C(=O)CC(C)(C1=O)C1=CC=CC=C1
DB05260	Gallium nitrate	CHPZKNULDCNCBW-UHFFFAOYSA-N	[Ga+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O
DB05271	Rotigotine	KFQYTPMOWPVWEJ-INIZCTEOSA-N	CCCN(CCC1=CC=CS1)[C@H]1CCC2=C(O)C=CC=C2C1
DB05294	Vandetanib	UHTHHESEBZOYNR-UHFFFAOYSA-N	COC1=C(OCC2CCN(C)CC2)C=C2N=CN=C(NC3=C(F)C=C(Br)C=C3)C2=C1
DB05316	Pimavanserin	RKEWSXXUOLRFBX-UHFFFAOYSA-N	CC(C)COC1=CC=C(CNC(=O)N(CC2=CC=C(F)C=C2)C2CCN(C)CC2)C=C1
DB05351	Dexlansoprazole	MJIHNNLFOKEZEW-RUZDIDTESA-N	CC1=C(OCC(F)(F)F)C=CN=C1C[S@@](=O)C1=NC2=CC=CC=C2N1
DB05381	Histamine	NTYJJOPFIAHURM-UHFFFAOYSA-N	NCCC1=CNC=N1
DB05382	Iodine	PNDPGZBMCMUPRI-UHFFFAOYSA-N	II
DB05389	Tetrachlorodecaoxide	VOWOEBADKMXUBU-UHFFFAOYSA-J	O.O=O.[O-][Cl]=O.[O-][Cl]=O.[O-][Cl]=O.[O-][Cl]=O
DB05521	Telaprevir	BBAWEDCPNXPBQM-GDEBMMAJSA-N	[H][C@@]12CCC[C@]1([H])[C@H](N(C2)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1=NC=CN=C1)C1CCCCC1)C(C)(C)C)C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1
DB05541	Brivaracetam	MSYKRHVOOPPJKU-BDAKNGLRSA-N	CCC[C@H]1CN([C@@H](CC)C(N)=O)C(=O)C1
DB05630	Sodium stibogluconate	YQDGWZZYGYKDLR-UZVLBLASSA-K	O.O.O.O.O.O.O.O.O.[Na+].[Na+].[Na+].[H][C@@]1(O[Sb]2(O)(O[Sb]34([O-])O[C@@H](C([O-])=O)[C@@]([H])(O3)[C@]([H])(O4)[C@H](O)CO)O[C@@H](C([O-])=O)[C@@]1([H])O2)[C@H](O)CO
DB05667	Levoketoconazole	XMAYWYJOQHXEEK-ZEQKJWHPSA-N	CC(=O)N1CCN(CC1)C1=CC=C(OC[C@@H]2CO[C@](CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1
DB05676	Apremilast	IMOZEMNVLZVGJZ-QGZVFWFLSA-N	CCOC1=CC(=CC=C1OC)[C@@H](CS(C)(=O)=O)N1C(=O)C2=CC=CC(NC(C)=O)=C2C1=O
DB05812	Abiraterone	GZOSMCIZMLWJML-VJLLXTKPSA-N	[H][C@@]12CC=C(C3=CC=CN=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C
DB05990	Obeticholic acid	ZXERDUOLZKYMJM-ZWECCWDJSA-N	[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)[C@H](CC)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O
DB06016	Cariprazine	KPWSJANDNDDRMB-QAQDUYKDSA-N	CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=C(Cl)C(Cl)=CC=C2)CC1
DB06077	Lumateperone	HOIIHACBCFLJET-SFTDATJTSA-N	[H][C@]12CCN(CCCC(=O)C3=CC=C(F)C=C3)C[C@@]1([H])C1=CC=CC3=C1N2CCN3C
DB06119	Cenobamate	GFHAXPJGXSQLPT-VIFPVBQESA-N	NC(=O)O[C@@H](CN1N=CN=N1)C1=C(Cl)C=CC=C1
DB06137	Tirbanibulin	HUNGUWOZPQBXGX-UHFFFAOYSA-N	O=C(CC1=CC=C(C=N1)C1=CC=C(OCCN2CCOCC2)C=C1)NCC1=CC=CC=C1
DB06144	Sertindole	GZKLJWGUPQBVJQ-UHFFFAOYSA-N	FC1=CC=C(C=C1)N1C=C(C2CCN(CCN3CCNC3=O)CC2)C2=C1C=CC(Cl)=C2
DB06147	Sulfathiazole	JNMRHUJNCSQMMB-UHFFFAOYSA-N	NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1
DB06148	Mianserin	UEQUQVLFIPOEMF-UHFFFAOYSA-N	CN1CCN2C(C1)C1=CC=CC=C1CC1=CC=CC=C21
DB06150	Sulfadimethoxine	ZZORFUFYDOWNEF-UHFFFAOYSA-N	COC1=NC(OC)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1
DB06151	Acetylcysteine	PWKSKIMOESPYIA-BYPYZUCNSA-N	CC(=O)N[C@@H](CS)C(O)=O
DB06152	Nylidrin	PTGXAUBQBSGPKF-UHFFFAOYSA-N	CC(CCC1=CC=CC=C1)NC(C)C(O)C1=CC=C(O)C=C1
DB06153	Pizotifen	FIADGNVRKBPQEU-UHFFFAOYSA-N	CN1CCC(CC1)=C1C2=C(CCC3=CC=CC=C13)SC=C2
DB06154	Pentaerythritol tetranitrate	TZRXHJWUDPFEEY-UHFFFAOYSA-N	[O-][N+](=O)OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O
DB06155	Rimonabant	JZCPYUJPEARBJL-UHFFFAOYSA-N	CC1=C(N(N=C1C(=O)NN1CCCCC1)C1=C(Cl)C=C(Cl)C=C1)C1=CC=C(Cl)C=C1
DB06174	Noscapine	AKNNEGZIBPJZJG-MSOLQXFVSA-N	[H][C@@]1(OC(=O)C2=C1C=CC(OC)=C2OC)[C@]1([H])N(C)CCC2=CC3=C(OCO3)C(OC)=C12
DB06176	Romidepsin	OHRURASPPZQGQM-GCCNXGTGSA-N	C\C=C1/NC(=O)[C@H]2CSSCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@@H](NC1=O)C(C)C
DB06196	Icatibant	QURWXBZNHXJZBE-SKXRKSCCSA-N	[H][C@]12C[C@]([H])(N(C(=O)[C@@]3([H])CC4=C(CN3C(=O)[C@H](CO)NC(=O)[C@H](CC3=CC=CS3)NC(=O)CNC(=O)[C@]3([H])C[C@@H](O)CN3C(=O)[C@@H]3CCCN3C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](N)CCCNC(N)=N)C=CC=C4)[C@@]1([H])CCCC2)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O
DB06201	Rufinamide	POGQSBRIGCQNEG-UHFFFAOYSA-N	NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1
DB06202	Lasofoxifene	GXESHMAMLJKROZ-IAPPQJPRSA-N	[H][C@@]1(CCC2=CC(O)=CC=C2[C@@]1([H])C1=CC=C(OCCN2CCCC2)C=C1)C1=CC=CC=C1
DB06203	Alogliptin	ZSBOMTDTBDDKMP-OAHLLOKOSA-N	CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O
DB06204	Tapentadol	KWTWDQCKEHXFFR-SMDDNHRTSA-N	CC[C@H]([C@@H](C)CN(C)C)C1=CC(O)=CC=C1
DB06207	Silodosin	PNCPYILNMDWPEY-QGZVFWFLSA-N	C[C@H](CC1=CC2=C(N(CCCO)CC2)C(=C1)C(N)=O)NCCOC1=CC=CC=C1OCC(F)(F)F
DB06209	Prasugrel	DTGLZDAWLRGWQN-UHFFFAOYSA-N	CC(=O)OC1=CC2=C(CCN(C2)C(C(=O)C2CC2)C2=CC=CC=C2F)S1
DB06210	Eltrombopag	XDXWLKQMMKQXPV-QYQHSDTDSA-N	CC1=NN(C(=O)\C1=N/NC1=CC=CC(C2=CC=CC(=C2)C(O)=O)=C1O)C1=CC=C(C)C(C)=C1
DB06211	Doripenem	AVAACINZEOAHHE-VFZPANTDSA-N	[H][C@]12[C@@H](C)C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O
DB06212	Tolvaptan	GYHCTFXIZSNGJT-XMMPIXPASA-N	CC1=CC=CC=C1C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCC[C@@H](O)C2=C1C=CC(Cl)=C2
DB06213	Regadenoson	LZPZPHGJDAGEJZ-AKAIJSEGSA-N	CNC(=O)C1=CN(N=C1)C1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(N)=N1
DB06215	Ferumoxytol	WTFXARWRTYJXII-UHFFFAOYSA-N	[O--].[O--].[O--].[O--].[Fe++].[Fe+3].[Fe+3]
DB06216	Asenapine	VSWBSWWIRNCQIJ-UHFFFAOYSA-N	CN1CC2C(C1)C1=C(OC3=CC=C(Cl)C=C23)C=CC=C1
DB06217	Vernakalant	VBHQKCBVWWUUKN-KZNAEPCWSA-N	COC1=C(OC)C=C(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)C=C1
DB06218	Lacosamide	VPPJLAIAVCUEMN-GFCCVEGCSA-N	COC[C@@H](NC(C)=O)C(=O)NCC1=CC=CC=C1
DB06228	Rivaroxaban	KGFYHTZWPPHNLQ-AWEZNQCLSA-N	ClC1=CC=C(S1)C(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O
DB06230	Nalmefene	WJBLNOPPDWQMCH-MBPVOVBZSA-N	[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=C
DB06234	Maribavir	KJFBVJALEQWJBS-XUXIUFHCSA-N	CC(C)NC1=NC2=CC(Cl)=C(Cl)C=C2N1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O
DB06237	Avanafil	WEAJZXNPAWBCOA-INIZCTEOSA-N	COC1=C(Cl)C=C(CNC2=C(C=NC(=N2)N2CCC[C@H]2CO)C(=O)NCC2=NC=CC=N2)C=C1
DB06243	Eflornithine	VLCYCQAOQCDTCN-UHFFFAOYSA-N	NCCCC(N)(C(F)F)C(O)=O
DB06249	Arzoxifene	MCGDSOGUHLTADD-UHFFFAOYSA-N	COC1=CC=C(C=C1)C1=C(OC2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2
DB06262	Droxidopa	QXWYKJLNLSIPIN-JGVFFNPUSA-N	N[C@@H]([C@H](O)C1=CC(O)=C(O)C=C1)C(O)=O
DB06267	Udenafil	IYFNEFQTYQPVOC-UHFFFAOYSA-N	CCCOC1=C(C=C(C=C1)S(=O)(=O)NCCC1CCCN1C)C1=NC(=O)C2=C(N1)C(CCC)=NN2C
DB06268	Sitaxentan	PHWXUGHIIBDVKD-UHFFFAOYSA-N	CC1=NOC(NS(=O)(=O)C2=C(SC=C2)C(=O)CC2=CC3=C(OCO3)C=C2C)=C1Cl
DB06274	Alvimopan	UPNUIXSCZBYVBB-JVFUWBCBSA-N	C[C@H]1CN(C[C@H](CC2=CC=CC=C2)C(=O)NCC(O)=O)CC[C@@]1(C)C1=CC(O)=CC=C1
DB06282	Levocetirizine	ZKLPARSLTMPFCP-OAQYLSRUSA-N	OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1
DB06283	Ziconotide	BPKIMPVREBSLAJ-QTBYCLKRSA-N	[H][C@]12CSSC[C@]3([H])NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CSSC[C@]([H])(NC(=O)[C@]([H])(CSSC[C@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(N)=N)NC1=O)C(N)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CO)NC3=O)C(=O)N[C@@]([H])([C@@H](C)O)C(=O)NCC(=O)N[C@@H](CO)C(=O)N2
DB06287	Temsirolimus	CBPNZQVSJQDFBE-FUXHJELOSA-N	OCC(C)(CO)C(=O)O[C@@H]1CC[C@@H](C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@@H](OC)C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)C[C@H]1OC
DB06288	Amisulpride	NTJOBXMMWNYJFB-UHFFFAOYSA-N	CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC
DB06290	Simeprevir	JTZZSQYMACOLNN-VDWJNHBNSA-N	[H][C@]12C[C@]1(NC(=O)[C@]1([H])C[C@H](C[C@@]1([H])C(=O)N(C)CCCC\C=C/2)OC1=CC(=NC2=C1C=CC(OC)=C2C)C1=NC(=CS1)C(C)C)C(=O)NS(=O)(=O)C1CC1
DB06292	Dapagliflozin	JVHXJTBJCFBINQ-ADAARDCZSA-N	CCOC1=CC=C(CC2=C(Cl)C=CC(=C2)[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C1
DB06335	Saxagliptin	QGJUIPDUBHWZPV-SGTAVMJGSA-N	[H][C@@]12C[C@]1([H])N([C@@H](C2)C#N)C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2
DB06401	Bazedoxifene	UCJGJABZCDBEDK-UHFFFAOYSA-N	CC1=C(N(CC2=CC=C(OCCN3CCCCCC3)C=C2)C2=C1C=C(O)C=C2)C1=CC=C(O)C=C1
DB06403	Ambrisentan	OUJTZYPIHDYQMC-LJQANCHMSA-N	COC([C@H](OC1=NC(C)=CC(C)=N1)C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1
DB06410	Doxercalciferol	HKXBNHCUPKIYDM-CGMHZMFXSA-N	[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)[C@H](C)\C=C\[C@H](C)C(C)C
DB06412	Oxymetholone	ICMWWNHDUZJFDW-DHODBPELSA-N	[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)\C(C[C@]12C)=C/O
DB06413	Armodafinil	YFGHCGITMMYXAQ-LJQANCHMSA-N	NC(=O)C[S@@](=O)C(C1=CC=CC=C1)C1=CC=CC=C1
DB06414	Etravirine	PYGWGZALEOIKDF-UHFFFAOYSA-N	CC1=CC(=CC(C)=C1OC1=C(Br)C(N)=NC(NC2=CC=C(C=C2)C#N)=N1)C#N
