type	ID	Name	State	group	Gene_target	DB_id	name	Type	ATC_code
small molecule	DB02893	D-Methionine	solid	approved	METAP2	BE0001534	Methionine aminopeptidase 2	polypeptide	NA
small molecule	DB02925	Piretanide	solid	approved	SLC12A1	BE0000502	Solute carrier family 12 member 1	polypeptide	C03CA03;G01AE10
small molecule	DB03017	Lauric acid	solid	approved	ADH5	BE0000009	Alcohol dehydrogenase class-3	polypeptide	NA
small molecule	DB03017	Lauric acid	solid	approved	GM2A	BE0001432	Ganglioside GM2 activator	polypeptide	NA
small molecule	DB03017	Lauric acid	solid	approved	HNF4A	BE0004019	Hepatocyte nuclear factor 4-alpha	polypeptide	NA
small molecule	DB03017	Lauric acid	solid	approved	PLA2G2A	BE0001640	Phospholipase A2, membrane associated	polypeptide	NA
small molecule	DB03017	Lauric acid	solid	approved	VLDLR	BE0004020	Very low-density lipoprotein receptor	polypeptide	NA
small molecule	DB03017	Lauric acid	solid	approved	GLTP	BE0001854	Glycolipid transfer protein	polypeptide	NA
small molecule	DB03017	Lauric acid	solid	approved	LTF	BE0000994	Lactotransferrin	polypeptide	NA
small molecule	DB03017	Lauric acid	solid	approved	C8G	BE0003266	Complement component C8 gamma chain	polypeptide	NA
small molecule	DB03017	Lauric acid	solid	approved	PLA2G2D	BE0004022	Group IID secretory phospholipase A2	polypeptide	NA
small molecule	DB03017	Lauric acid	solid	approved	LY96	BE0004024	Lymphocyte antigen 96	polypeptide	NA
small molecule	DB03017	Lauric acid	solid	approved	TLR4	BE0002442	Toll-like receptor 4	polypeptide	NA
small molecule	DB03017	Lauric acid	solid	approved	PPARA	BE0000071	Peroxisome proliferator-activated receptor alpha	polypeptide	NA
small molecule	DB03085	Glycolic acid	solid	approved	G6PD	BE0001089	Glucose-6-phosphate 1-dehydrogenase	polypeptide	NA
small molecule	DB03088	Pidolic acid	solid	approved	VEGFA	BE0000163	Vascular endothelial growth factor A	polypeptide	A12CC08
small molecule	DB03088	Pidolic acid	solid	approved	AMY2A	BE0002639	Pancreatic alpha-amylase	polypeptide	A12CC08
small molecule	DB03088	Pidolic acid	solid	approved	IGLC1	BE0004465	Ig lambda-1 chain C regions	polypeptide	A12CC08
small molecule	DB03088	Pidolic acid	solid	approved	TFF2	BE0004464	Trefoil factor 2	polypeptide	A12CC08
small molecule	DB03088	Pidolic acid	solid	approved	ADAM28	BE0003872	Disintegrin and metalloproteinase domain-containing protein 28	polypeptide	A12CC08
small molecule	DB03088	Pidolic acid	solid	approved	KRTAP5-2	BE0004492	Keratin-associated protein 5-2	polypeptide	A12CC08
small molecule	DB03088	Pidolic acid	solid	approved	HCRT	BE0004439	Orexin	polypeptide	A12CC08
small molecule	DB03088	Pidolic acid	solid	approved	CCL8	BE0002941	C-C motif chemokine 8	polypeptide	A12CC08
small molecule	DB03088	Pidolic acid	solid	approved	AMY2B	BE0004457	Alpha-amylase 2B	polypeptide	A12CC08
small molecule	DB03128	Acetylcholine	solid	approved	ACHE	BE0000426	Acetylcholinesterase	polypeptide	S01EB09
small molecule	DB03128	Acetylcholine	solid	approved	CHRM1	BE0000092	Muscarinic acetylcholine receptor M1	polypeptide	S01EB09
small molecule	DB03128	Acetylcholine	solid	approved	CHRM2	BE0000560	Muscarinic acetylcholine receptor M2	polypeptide	S01EB09
small molecule	DB03128	Acetylcholine	solid	approved	CHRM3	BE0000045	Muscarinic acetylcholine receptor M3	polypeptide	S01EB09
small molecule	DB03128	Acetylcholine	solid	approved	CHRM4	BE0000405	Muscarinic acetylcholine receptor M4	polypeptide	S01EB09
small molecule	DB03128	Acetylcholine	solid	approved	CHRNA7	BE0002341	Neuronal acetylcholine receptor subunit alpha-7	polypeptide	S01EB09
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	POR	BE0002364	NADPH--cytochrome P450 reductase	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	GCDH	BE0001921	Glutaryl-CoA dehydrogenase, mitochondrial	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	ACADM	BE0001745	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	DAO	BE0004141	D-amino-acid oxidase	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	MAOA	BE0002198	Amine oxidase [flavin-containing] A	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	ACADS	BE0000762	Short-chain specific acyl-CoA dehydrogenase, mitochondrial	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	IL4I1	BE0004566	L-amino-acid oxidase	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	NOS1	BE0000067	Nitric oxide synthase, brain	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	NQO1	BE0001184	NAD(P)H dehydrogenase [quinone] 1	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	ERO1B	BE0004574	ERO1-like protein beta	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	GSR	BE0000648	Glutathione reductase, mitochondrial	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	CYB5R3	BE0000160	NADH-cytochrome b5 reductase 3	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	NQO2	BE0000220	Ribosyldihydronicotinamide dehydrogenase [quinone]	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	IVD	BE0000397	Isovaleryl-CoA dehydrogenase, mitochondrial	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	XDH	BE0002204	Xanthine dehydrogenase/oxidase	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	DPYD	BE0000960	Dihydropyrimidine dehydrogenase [NADP(+)]	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	TXNRD1	BE0001979	Thioredoxin reductase 1, cytoplasmic	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	ACAD8	BE0000605	Isobutyryl-CoA dehydrogenase, mitochondrial	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	AIFM1	BE0000965	Apoptosis-inducing factor 1, mitochondrial	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	DLD	BE0000737	Dihydrolipoyl dehydrogenase, mitochondrial	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	CYB5R1	BE0004507	NADH-cytochrome b5 reductase 1	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	MAOB	BE0002196	Amine oxidase [flavin-containing] B	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	FDXR	BE0004480	NADPH:adrenodoxin oxidoreductase, mitochondrial	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	ACOX1	BE0004135	Peroxisomal acyl-coenzyme A oxidase 1	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	GFER	BE0004580	FAD-linked sulfhydryl oxidase ALR	polypeptide	NA
small molecule	DB03147	Flavin adenine dinucleotide	solid	approved	NDUFA9	BE0000305	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial	polypeptide	NA
small molecule	DB03175	Propyl alcohol	solid	approved	LYZ	BE0003751	Lysozyme C	polypeptide	D08AX03;D08AX53
small molecule	DB03193	Stearic acid	solid	approved	PLA2G2D	BE0004022	Group IID secretory phospholipase A2	polypeptide	NA
small molecule	DB03193	Stearic acid	solid	approved	PPARA	BE0000071	Peroxisome proliferator-activated receptor alpha	polypeptide	NA
small molecule	DB03247	Flavin mononucleotide	solid	approved	RPS6KA4	BE0004614	Ribosomal protein S6 kinase alpha-4	polypeptide	NA
small molecule	DB03247	Flavin mononucleotide	solid	approved	HAO2	BE0004577	Hydroxyacid oxidase 2	polypeptide	NA
small molecule	DB03247	Flavin mononucleotide	solid	approved	POR	BE0002364	NADPH--cytochrome P450 reductase	polypeptide	NA
small molecule	DB03247	Flavin mononucleotide	solid	approved	PPCDC	BE0003043	Phosphopantothenoylcysteine decarboxylase	polypeptide	NA
small molecule	DB03247	Flavin mononucleotide	solid	approved	BLVRB	BE0000595	Flavin reductase (NADPH)	polypeptide	NA
small molecule	DB03247	Flavin mononucleotide	solid	approved	HAO1	BE0003766	Hydroxyacid oxidase 1	polypeptide	NA
small molecule	DB03247	Flavin mononucleotide	solid	approved	PNPO	BE0000181	Pyridoxine-5'-phosphate oxidase	polypeptide	NA
small molecule	DB03247	Flavin mononucleotide	solid	approved	RFK	BE0000370	Riboflavin kinase	polypeptide	NA
small molecule	DB03247	Flavin mononucleotide	solid	approved	NOS1	BE0000067	Nitric oxide synthase, brain	polypeptide	NA
small molecule	DB03247	Flavin mononucleotide	solid	approved	DPYD	BE0000960	Dihydropyrimidine dehydrogenase [NADP(+)]	polypeptide	NA
small molecule	DB03247	Flavin mononucleotide	solid	approved	DHODH	BE0000382	Dihydroorotate dehydrogenase (quinone), mitochondrial	polypeptide	NA
small molecule	DB03247	Flavin mononucleotide	solid	approved	SGK1	BE0004105	Serine/threonine-protein kinase Sgk1	polypeptide	NA
small molecule	DB03255	Phenol	solid	approved	ALB	BE0000530	Serum albumin	polypeptide	C05BB05;R02AA19;N01BX03;D08AE03
small molecule	DB03310	Glutathione disulfide	solid	approved	GSTM2	BE0001189	Glutathione S-transferase Mu 2	polypeptide	NA
small molecule	DB03310	Glutathione disulfide	solid	approved	GSR	BE0000648	Glutathione reductase, mitochondrial	polypeptide	NA
small molecule	DB03310	Glutathione disulfide	solid	approved	GPX5	BE0009997	Epididymal secretory glutathione peroxidase	polypeptide	NA
small molecule	DB03310	Glutathione disulfide	solid	approved	MGST1	BE0002282	Microsomal glutathione S-transferase 1	polypeptide	NA
small molecule	DB03310	Glutathione disulfide	solid	approved	GSTA1	BE0010006	Glutathione S-transferase A1	polypeptide	NA
small molecule	DB03312	Brivudine	solid	approved	TK2	BE0004639	Thymidine kinase 2, mitochondrial	polypeptide	J05AB15
small molecule	DB03585	Oxyphenbutazone	solid	approved	PLA2G2E	BE0003768	Group IIE secretory phospholipase A2	polypeptide	M01AA03;M02AA04;S01BC02
small molecule	DB03614	Mecobalamin	solid	approved	MTR	BE0000734	Methionine synthase	polypeptide	B03BA05
small molecule	DB03615	Ribostamycin	solid	approved	P4HB	BE0002467	Protein disulfide-isomerase	polypeptide	J01GB10
small molecule	DB03619	Deoxycholic acid	solid	approved	EFTUD1	BE0004053	Elongation factor Tu GTP-binding domain-containing protein 1	polypeptide	D11AX24
small molecule	DB03619	Deoxycholic acid	solid	approved	NR1H4	BE0001777	Bile acid receptor	polypeptide	D11AX24
small molecule	DB03619	Deoxycholic acid	solid	approved	GSTP1	BE0000814	Glutathione S-transferase P	polypeptide	D11AX24
small molecule	DB03619	Deoxycholic acid	solid	approved	GPBAR1	BE0005788	G-protein coupled bile acid receptor 1	polypeptide	D11AX24
small molecule	DB03754	Tromethamine	solid	approved	APP	BE0003392	Amyloid beta A4 protein	polypeptide	B05XX02;B05BB03
small molecule	DB03756	Doconexent	liquid	approved	PPARA	BE0000071	Peroxisome proliferator-activated receptor alpha	polypeptide	NA
small molecule	DB03756	Doconexent	liquid	approved	PPARG	BE0000215	Peroxisome proliferator-activated receptor gamma	polypeptide	NA
small molecule	DB03756	Doconexent	liquid	approved	RXRA	BE0000412	Retinoic acid receptor RXR-alpha	polypeptide	NA
small molecule	DB03756	Doconexent	liquid	approved	RXRB	BE0000078	Retinoic acid receptor RXR-beta	polypeptide	NA
small molecule	DB03756	Doconexent	liquid	approved	RXRG	BE0000707	Retinoic acid receptor RXR-gamma	polypeptide	NA
small molecule	DB03756	Doconexent	liquid	approved	SREBF1	BE0005540	Sterol regulatory element-binding protein 1	polypeptide	NA
small molecule	DB03766	Propanoic acid	solid	approved	GPHN	BE0002652	Gephyrin	polypeptide	S01AX10
small molecule	DB03793	Benzoic acid	solid	approved	DAO	BE0004141	D-amino-acid oxidase	polypeptide	A16AX11;V04CG30
small molecule	DB03793	Benzoic acid	solid	approved	SLC15A1	BE0001018	Solute carrier family 15 member 1	polypeptide	A16AX11;V04CG30
small molecule	DB03796	Palmitic Acid	solid	approved	PAEP	BE0003957	Glycodelin	polypeptide	NA
small molecule	DB03796	Palmitic Acid	solid	approved	HNF4G	BE0003179	Hepatocyte nuclear factor 4-gamma	polypeptide	NA
small molecule	DB03796	Palmitic Acid	solid	approved	CYP2C8	BE0002887	Cytochrome P450 2C8	polypeptide	NA
small molecule	DB03796	Palmitic Acid	solid	approved	TRAPPC3	BE0003181	Trafficking protein particle complex subunit 3	polypeptide	NA
small molecule	DB03796	Palmitic Acid	solid	approved	RHO	BE0001200	Rhodopsin	polypeptide	NA
small molecule	DB03796	Palmitic Acid	solid	approved	PPT1	BE0004538	Palmitoyl-protein thioesterase 1	polypeptide	NA
small molecule	DB03796	Palmitic Acid	solid	approved	PMP2	BE0004171	Myelin P2 protein	polypeptide	NA
small molecule	DB03796	Palmitic Acid	solid	approved	LALBA	BE0003601	Alpha-lactalbumin	polypeptide	NA
small molecule	DB03796	Palmitic Acid	solid	approved	PPARA	BE0000071	Peroxisome proliferator-activated receptor alpha	polypeptide	NA
small molecule	DB03904	Urea	solid	approved	ARG1	BE0000286	Arginase-1	polypeptide	D02AE01;B05BC02;D02AE51
small molecule	DB03904	Urea	solid	approved	CA2	BE0000322	Carbonic anhydrase 2	polypeptide	D02AE01;B05BC02;D02AE51
small molecule	DB03904	Urea	solid	approved	CTNNB1	BE0000985	Catenin beta-1	polypeptide	D02AE01;B05BC02;D02AE51
small molecule	DB03929	D-Serine	solid	approved	GLRA1	BE0000433	Glycine receptor subunit alpha-1	polypeptide	NA
small molecule	DB03929	D-Serine	solid	approved	GRIN1	BE0000365	Glutamate receptor ionotropic, NMDA 1	polypeptide	NA
small molecule	DB03929	D-Serine	solid	approved	SERPINB3	BE0004463	Serpin B3	polypeptide	NA
small molecule	DB04115	Berberine	solid	approved	BIRC5	BE0003408	Baculoviral IAP repeat-containing protein 5	polypeptide	NA
small molecule	DB04209	Dequalinium	solid	approved	XIAP	BE0001156	E3 ubiquitin-protein ligase XIAP	polypeptide	D08AH01;R02AA02;G01AC05
small molecule	DB04209	Dequalinium	solid	approved	CNGA1	BE0005300	cGMP-gated cation channel alpha-1	polypeptide	D08AH01;R02AA02;G01AC05
small molecule	DB04209	Dequalinium	solid	approved	KCNMA1	BE0000553	Calcium-activated potassium channel subunit alpha-1	polypeptide	D08AH01;R02AA02;G01AC05
small molecule	DB04224	Oleic Acid	solid	approved	PMP2	BE0004171	Myelin P2 protein	polypeptide	NA
small molecule	DB04224	Oleic Acid	solid	approved	PPARA	BE0000071	Peroxisome proliferator-activated receptor alpha	polypeptide	NA
small molecule	DB04224	Oleic Acid	solid	approved	PPARD	BE0001007	Peroxisome proliferator-activated receptor delta	polypeptide	NA
small molecule	DB04224	Oleic Acid	solid	approved	RXRA	BE0000412	Retinoic acid receptor RXR-alpha	polypeptide	NA
small molecule	DB04224	Oleic Acid	solid	approved	PPARG	BE0000215	Peroxisome proliferator-activated receptor gamma	polypeptide	NA
small molecule	DB04272	Citric acid	solid	approved	IL4I1	BE0004566	L-amino-acid oxidase	polypeptide	A09AB04
small molecule	DB04272	Citric acid	solid	approved	CTDSP1	BE0004551	Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1	polypeptide	A09AB04
small molecule	DB04272	Citric acid	solid	approved	HGS	BE0004625	Hepatocyte growth factor-regulated tyrosine kinase substrate	polypeptide	A09AB04
small molecule	DB04272	Citric acid	solid	approved	MDH2	BE0000780	Malate dehydrogenase, mitochondrial	polypeptide	A09AB04
small molecule	DB04272	Citric acid	solid	approved	CPB1	BE0003257	Carboxypeptidase B	polypeptide	A09AB04
small molecule	DB04272	Citric acid	solid	approved	LSM6	BE0004434	U6 snRNA-associated Sm-like protein LSm6	polypeptide	A09AB04
small molecule	DB04272	Citric acid	solid	approved	PLEKHA1	BE0003262	Pleckstrin homology domain-containing family A member 1	polypeptide	A09AB04
small molecule	DB04272	Citric acid	solid	approved	C8G	BE0003266	Complement component C8 gamma chain	polypeptide	A09AB04
small molecule	DB04272	Citric acid	solid	approved	APRT	BE0000115	Adenine phosphoribosyltransferase	polypeptide	A09AB04
small molecule	DB04272	Citric acid	solid	approved	AKR1B1	BE0000747	Aldose reductase	polypeptide	A09AB04
small molecule	DB04272	Citric acid	solid	approved	ITPA	BE0004443	Inosine triphosphate pyrophosphatase	polypeptide	A09AB04
small molecule	DB04272	Citric acid	solid	approved	CS	BE0004459	Citrate synthase, mitochondrial	polypeptide	A09AB04
small molecule	DB04272	Citric acid	solid	approved	SRC	BE0000838	Proto-oncogene tyrosine-protein kinase Src	polypeptide	A09AB04
small molecule	DB04272	Citric acid	solid	approved	RNASE1	BE0003317	Ribonuclease pancreatic	polypeptide	A09AB04
small molecule	DB04272	Citric acid	solid	approved	RNASE3	BE0000908	Eosinophil cationic protein	polypeptide	A09AB04
small molecule	DB04339	Carbocisteine	solid	approved	PLCXD3	BE0010046	PI-PLC X domain-containing protein 3	polypeptide	R05CB03
small molecule	DB04339	Carbocisteine	solid	approved	ST3GAL5	BE0004604	Lactosylceramide alpha-2,3-sialyltransferase	polypeptide	R05CB03
small molecule	DB04348	Taurocholic acid	solid	approved	CEL	BE0004523	Bile salt-activated lipase	polypeptide	NA
small molecule	DB04348	Taurocholic acid	solid	approved	NR1H4	BE0001777	Bile acid receptor	polypeptide	NA
small molecule	DB04348	Taurocholic acid	solid	approved	FABP6	BE0001967	Gastrotropin	polypeptide	NA
small molecule	DB04465	Lactose	solid	approved	GLT6D1	BE0004501	Glycosyltransferase 6 domain-containing protein 1	polypeptide	NA
small molecule	DB04465	Lactose	solid	approved	GLTP	BE0001854	Glycolipid transfer protein	polypeptide	NA
small molecule	DB04465	Lactose	solid	approved	LGALS3	BE0001353	Galectin-3	polypeptide	NA
small molecule	DB04465	Lactose	solid	approved	GLB1	BE0009999	Beta-galactosidase	polypeptide	NA
small molecule	DB04540	Cholesterol	solid	approved	RORA	BE0004545	Nuclear receptor ROR-alpha	polypeptide	NA
small molecule	DB04540	Cholesterol	solid	approved	NR1I3	BE0003848	Nuclear receptor subfamily 1 group I member 3	polypeptide	NA
small molecule	DB04540	Cholesterol	solid	approved	VDR	BE0000779	Vitamin D3 receptor	polypeptide	NA
small molecule	DB04540	Cholesterol	solid	approved	CLEC4E	BE0009096	C-type lectin domain family 4 member E	polypeptide	NA
small molecule	DB04564	Gluconolactone	solid	approved	LCT	BE0004338	Lactase-phlorizin hydrolase	polypeptide	NA
small molecule	DB04573	Estriol	solid	approved	ESR1	BE0000123	Estrogen receptor	polypeptide	G03CC06;G03CA04
small molecule	DB04573	Estriol	solid	approved	ESR2	BE0000792	Estrogen receptor beta	polypeptide	G03CC06;G03CA04
small molecule	DB04573	Estriol	solid	approved	SHBG	BE0000685	Sex hormone-binding globulin	polypeptide	G03CC06;G03CA04
small molecule	DB04574	Estrone sulfate	solid	approved	ESR1	BE0000123	Estrogen receptor	polypeptide	NA
small molecule	DB04574	Estrone sulfate	solid	approved	ESR2	BE0000792	Estrogen receptor beta	polypeptide	NA
small molecule	DB04575	Quinestrol	solid	approved	ESR1	BE0000123	Estrogen receptor	polypeptide	NA
small molecule	DB04657	Carboxin	solid	approved	SDHA	BE0000176	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	polypeptide	NA
small molecule	DB04703	Hesperidin	solid	approved	AURKB	BE0003404	Aurora kinase B	polypeptide	NA
small molecule	DB04743	Nimesulide	solid	approved	PTGS2	BE0000262	Prostaglandin G/H synthase 2	polypeptide	M01AX17;M02AA26
small molecule	DB04743	Nimesulide	solid	approved	PLA2G2E	BE0003768	Group IIE secretory phospholipase A2	polypeptide	M01AX17;M02AA26
small molecule	DB04743	Nimesulide	solid	approved	LTF	BE0000994	Lactotransferrin	polypeptide	M01AX17;M02AA26
small molecule	DB04794	Bifonazole	solid	approved	CYP2B6	BE0003549	Cytochrome P450 2B6	polypeptide	D01AC10;D01AC60
small molecule	DB04817	Metamizole	solid	approved	PTGS1	BE0000017	Prostaglandin G/H synthase 1	polypeptide	N02BB72;N02BB02;N02BB52
